"playerid","bbrefid","name","player_url"
roberni01,roberni01,Nick Robertson,https://www.baseball-reference.com/players/r/roberni01.shtml
lopezjo03,lopezjo04,Jos� Lopez,https://www.baseball-reference.com/players/l/lopezjo04.shtml
monteco01,monteco01,Coco Montes,https://www.baseball-reference.com/players/m/monteco01.shtml
adcocty01,adcocty01,Ty Adcock,https://www.baseball-reference.com/players/a/adcocty01.shtml
jacqujo01,jacqujo01,Joe Jacques,https://www.baseball-reference.com/players/j/jacqujo01.shtml
karchri01,karchri01,Ricky Karcher,https://www.baseball-reference.com/players/k/karchri01.shtml
whiteow01,whiteow01,Owen White,https://www.baseball-reference.com/players/w/whiteow01.shtml
winnke01,winnke01,Keaton Winn,https://www.baseball-reference.com/players/w/winnke01.shtml
bidoos01,bidoos01,Osvaldo Bido,https://www.baseball-reference.com/players/b/bidoos01.shtml
matoslu02,matoslu02,Luis Matos,https://www.baseball-reference.com/players/m/matoslu02.shtml
whitebr01,whitebr01,Brendan White,https://www.baseball-reference.com/players/w/whitebr01.shtml
krookma01,krookma01,Matt Krook,https://www.baseball-reference.com/players/k/krookma01.shtml
mlodzca01,mlodzca01,Carmen Mlodzinski,https://www.baseball-reference.com/players/m/mlodzca01.shtml
sheehem01,sheehem01,Emmet Sheehan,https://www.baseball-reference.com/players/s/sheehem01.shtml
hudsobr01,hudsobr01,Bryan Hudson,https://www.baseball-reference.com/players/h/hudsobr01.shtml
ingrako01,ingrako01,Kolton Ingram,https://www.baseball-reference.com/players/i/ingrako01.shtml
remilza01,remilza01,Zach Remillard,https://www.baseball-reference.com/players/r/remilza01.shtml
taylosa03,taylosa04,Samad Taylor,https://www.baseball-reference.com/players/t/taylosa04.shtml
amayaja01,amayaja01,Jacob Amaya,https://www.baseball-reference.com/players/a/amayaja01.shtml
balazjo02,balazjo02,Jordan Balazovic,https://www.baseball-reference.com/players/b/balazjo02.shtml
horwisp01,horwisp01,Spencer Horwitz,https://www.baseball-reference.com/players/h/horwisp01.shtml
davishe01,davishe01,Henry Davis,https://www.baseball-reference.com/players/d/davishe01.shtml
dubinsh01,dubinsh01,Shawn Dubin,https://www.baseball-reference.com/players/d/dubinsh01.shtml
hartwgr01,hartwgr01,Grant Hartwig,https://www.baseball-reference.com/players/h/hartwgr01.shtml
kaiseco01,kaiseco01,Connor Kaiser,https://www.baseball-reference.com/players/k/kaiseco01.shtml
rodrijo07,rodrijo09,Jos� Rodriguez,https://www.baseball-reference.com/players/r/rodrijo09.shtml
hamilda03,hamilda03,David Hamilton,https://www.baseball-reference.com/players/h/hamilda03.shtml
williga01,williga01,Gavin Williams,https://www.baseball-reference.com/players/w/williga01.shtml
waltebr01,waltebr01,Brandon Walter,https://www.baseball-reference.com/players/w/waltebr01.shtml
gonzani01,gonzani01,Nick Gonzales,https://www.baseball-reference.com/players/g/gonzani01.shtml
waldrma01,waldrma01,Matt Waldron,https://www.baseball-reference.com/players/w/waldrma01.shtml
wynnera01,wynnera01,Randy Wynne,https://www.baseball-reference.com/players/w/wynnera01.shtml
westbjo01,westbjo01,Jordan Westburg,https://www.baseball-reference.com/players/w/westbjo01.shtml
wongja01,wongja01,Jake Wong,https://www.baseball-reference.com/players/w/wongja01.shtml
mcartja01,mcartja01,James McArthur,https://www.baseball-reference.com/players/m/mcartja01.shtml
triolja01,triolja01,Jared Triolo,https://www.baseball-reference.com/players/t/triolja01.shtml
william01,william01,Amos Willingham,https://www.baseball-reference.com/players/w/william01.shtml
marshal01,marshal01,Alec Marsh,https://www.baseball-reference.com/players/m/marshal01.shtml
medervi01,medervi01,Victor Mederos,https://www.baseball-reference.com/players/m/medervi01.shtml
andrecl02,andrecl02,Clayton Andrews,https://www.baseball-reference.com/players/a/andrecl02.shtml
ferrejo01,ferrejo01,Jose Ferrer,https://www.baseball-reference.com/players/f/ferrejo01.shtml
vallich01,vallich01,Chris Vallimont,https://www.baseball-reference.com/players/v/vallich01.shtml
myersda01,myersda01,Dane Myers,https://www.baseball-reference.com/players/m/myersda01.shtml
palenda01,palenda01,Daniel Palencia,https://www.baseball-reference.com/players/p/palenda01.shtml
cowseco01,cowseco01,Colton Cowser,https://www.baseball-reference.com/players/c/cowseco01.shtml
campbis01,campbis01,Isaiah Campbell,https://www.baseball-reference.com/players/c/campbis01.shtml
felipan01,felipan01,Angel Felipe,https://www.baseball-reference.com/players/f/felipan01.shtml
fermijo01,fermijo01,Jos� Ferm�n,https://www.baseball-reference.com/players/f/fermijo01.shtml
martiju01,martiju01,Justin Martinez,https://www.baseball-reference.com/players/m/martiju01.shtml
canzodo01,canzodo01,Dominic Canzone,https://www.baseball-reference.com/players/c/canzodo01.shtml
uribeab01,uribeab01,Abner Uribe,https://www.baseball-reference.com/players/u/uribeab01.shtml
cabbatr01,cabbatr01,Trey Cabbage,https://www.baseball-reference.com/players/c/cabbatr01.shtml
garciro04,garciro04,Robert Garcia,https://www.baseball-reference.com/players/g/garciro04.shtml
gelofza01,gelofza01,Zack Gelof,https://www.baseball-reference.com/players/g/gelofza01.shtml
soderty01,soderty01,Tyler Soderstrom,https://www.baseball-reference.com/players/s/soderty01.shtml
jacobal01,jacobal01,Alek Jacob,https://www.baseball-reference.com/players/j/jacobal01.shtml
rojasjo03,rojasjo03,Johan Rojas,https://www.baseball-reference.com/players/r/rojasjo03.shtml
encarch01,encarch01,Christian Encarnacion-Strand,https://www.baseball-reference.com/players/e/encarch01.shtml
priesqu01,priesqu01,Quinn Priester,https://www.baseball-reference.com/players/p/priesqu01.shtml
rodrien01,rodrien01,Endy Rodr�guez,https://www.baseball-reference.com/players/r/rodrien01.shtml
kohlwta01,kohlwta01,Taylor Kohlwey,https://www.baseball-reference.com/players/k/kohlwta01.shtml
speasal01,speasal01,Alex Speas,https://www.baseball-reference.com/players/s/speasal01.shtml
sweetde01,sweetde01,Devin Sweet,https://www.baseball-reference.com/players/s/sweetde01.shtml
marloca01,marloca01,Cade Marlowe,https://www.baseball-reference.com/players/m/marloca01.shtml
berropr01,berropr01,Prelander Berroa,https://www.baseball-reference.com/players/b/berropr01.shtml
frelisa01,frelisa01,Sal Frelick,https://www.baseball-reference.com/players/f/frelisa01.shtml
wallfo01,wallfo01,Forrest Wall,https://www.baseball-reference.com/players/w/wallfo01.shtml
winanal01,winanal01,Allan Winans,https://www.baseball-reference.com/players/w/winanal01.shtml
wolfja01,wolfja01,Jackson Wolf,https://www.baseball-reference.com/players/w/wolfja01.shtml
hernada03,hernada03,Daysbel Hern�ndez,https://www.baseball-reference.com/players/h/hernada03.shtml
willial04,willial04,Alika Williams,https://www.baseball-reference.com/players/w/willial04.shtml
luciama01,luciama01,Marco Luciano,https://www.baseball-reference.com/players/l/luciama01.shtml
cronide01,cronide01,Declan Cronin,https://www.baseball-reference.com/players/c/cronide01.shtml
navared01,navared01,Edgar Navarro,https://www.baseball-reference.com/players/n/navared01.shtml
adamsjo03,adamsjo03,Jordyn Adams,https://www.baseball-reference.com/players/a/adamsjo03.shtml
ceccosl01,ceccosl01,Slade Cecconi,https://www.baseball-reference.com/players/c/ceccosl01.shtml
meadcu01,meadcu01,Curtis Mead,https://www.baseball-reference.com/players/m/meadcu01.shtml
ruthebl01,ruthebl01,Blake Rutherford,https://www.baseball-reference.com/players/r/ruthebl01.shtml
schneda03,schneda03,Davis Schneider,https://www.baseball-reference.com/players/s/schneda03.shtml
tenajo01,tenajo01,Jos� Tena,https://www.baseball-reference.com/players/t/tenajo01.shtml
ramsela01,ramsela02,Lane Ramsey,https://www.baseball-reference.com/players/r/ramsela02.shtml
richaly01,richaly01,Lyon Richardson,https://www.baseball-reference.com/players/r/richaly01.shtml
orneljo01,orneljo01,Jonathan Ornelas,https://www.baseball-reference.com/players/o/orneljo01.shtml
hancoem01,hancoem01,Emerson Hancock,https://www.baseball-reference.com/players/h/hancoem01.shtml
selbyco01,selbyco01,Colin Selby,https://www.baseball-reference.com/players/s/selbyco01.shtml
wilsowe01,wilsowe01,Weston Wilson,https://www.baseball-reference.com/players/w/wilsowe01.shtml
butlela01,butlela01,Lawrence Butler,https://www.baseball-reference.com/players/b/butlela01.shtml
danneha01,danneha01,Hagen Danner,https://www.baseball-reference.com/players/d/danneha01.shtml
martijp01,martijp01,J. P. Mart�nez,https://www.baseball-reference.com/players/m/martijp01.shtml
ryanry01,ryanry01,Ryder Ryan,https://www.baseball-reference.com/players/r/ryanry01.shtml
basabos01,basabos01,Osleivis Basabe,https://www.baseball-reference.com/players/b/basabos01.shtml
lopezja04,lopezja04,Jacob Lopez,https://www.baseball-reference.com/players/l/lopezja04.shtml
mecklwa01,mecklwa01,Wade Meckler,https://www.baseball-reference.com/players/m/mecklwa01.shtml
jarvibr01,jarvibr01,Bryce Jarvis,https://www.baseball-reference.com/players/j/jarvibr01.shtml
mcmiljo01,mcmiljo01,John McMillon,https://www.baseball-reference.com/players/m/mcmiljo01.shtml
schanno01,schanno01,Nolan Schanuel,https://www.baseball-reference.com/players/s/schanno01.shtml
winnma01,winnma01,Masyn Winn,https://www.baseball-reference.com/players/w/winnma01.shtml
marteno01,marteno01,Noelvi Marte,https://www.baseball-reference.com/players/m/marteno01.shtml
meadopa01,meadopa01,Parker Meadows,https://www.baseball-reference.com/players/m/meadopa01.shtml
romdr01,romdr01,Drew Rom,https://www.baseball-reference.com/players/r/romdr01.shtml
abreuwi02,abreuwi02,Wilyer Abreu,https://www.baseball-reference.com/players/a/abreuwi02.shtml
harriky01,harriky01,Kyle Harrison,https://www.baseball-reference.com/players/h/harriky01.shtml
pereiev01,pereiev01,Everson Pereira,https://www.baseball-reference.com/players/p/pereiev01.shtml
justiev01,justiev01,Evan Justice,https://www.baseball-reference.com/players/j/justiev01.shtml
wicksjo01,wicksjo01,Jordan Wicks,https://www.baseball-reference.com/players/w/wicksjo01.shtml
youngja03,youngja03,Jacob Young,https://www.baseball-reference.com/players/y/youngja03.shtml
goodmhu01,goodmhu01,Hunter Goodman,https://www.baseball-reference.com/players/g/goodmhu01.shtml
fundeko01,fundeko01,Kody Funderburk,https://www.baseball-reference.com/players/f/fundeko01.shtml
milladr01,milladr01,Drew Millas,https://www.baseball-reference.com/players/m/milladr01.shtml
rafaece01,rafaece01,Ceddanne Rafaela,https://www.baseball-reference.com/players/r/rafaece01.shtml
bushky01,bushky01,Ky Bush,https://www.baseball-reference.com/players/b/bushky01.shtml
cruzst01,cruzst01,Steven Cruz,https://www.baseball-reference.com/players/c/cruzst01.shtml
mccoyma01,mccoyma01,Mason McCoy,https://www.baseball-reference.com/players/m/mccoyma01.shtml
vinesda01,vinesda01,Darius Vines,https://www.baseball-reference.com/players/v/vinesda01.shtml
dominja01,dominja01,Jasson Dom�nguez,https://www.baseball-reference.com/players/d/dominja01.shtml
lipcian01,lipcian01,Andre Lipcius,https://www.baseball-reference.com/players/l/lipcian01.shtml
loftini01,loftini01,Nick Loftin,https://www.baseball-reference.com/players/l/loftini01.shtml
mauriro01,mauriro01,Ronny Mauricio,https://www.baseball-reference.com/players/m/mauriro01.shtml
parisky01,parisky01,Kyren Paris,https://www.baseball-reference.com/players/p/parisky01.shtml
wellsau01,wellsau01,Austin Wells,https://www.baseball-reference.com/players/w/wellsau01.shtml
spierca01,spierca01,Carson Spiers,https://www.baseball-reference.com/players/s/spierca01.shtml
phillco01,phillco01,Connor Phillips,https://www.baseball-reference.com/players/p/phillco01.shtml
saalfan01,saalfan01,Andrew Saalfrank,https://www.baseball-reference.com/players/s/saalfan01.shtml
strathu01,strathu01,Hunter Stratton,https://www.baseball-reference.com/players/s/strathu01.shtml
canaral01,canaral01,Alexander Canario,https://www.baseball-reference.com/players/c/canaral01.shtml
littllu01,littllu01,Luke Little,https://www.baseball-reference.com/players/l/littllu01.shtml
danieda01,danieda01,Davis Daniel,https://www.baseball-reference.com/players/d/danieda01.shtml
lawlajo01,lawlajo01,Jordan Lawlar,https://www.baseball-reference.com/players/l/lawlajo01.shtml
carteev01,carteev01,Evan Carter,https://www.baseball-reference.com/players/c/carteev01.shtml
lucasea01,lucasea01,Easton Lucas,https://www.baseball-reference.com/players/l/lucasea01.shtml
dejesen01,dejesen01,Enmanuel De Jesus,https://www.baseball-reference.com/players/d/dejesen01.shtml
vodnivi01,vodnivi01,Victor Vodnik,https://www.baseball-reference.com/players/v/vodnivi01.shtml
gipsosa01,gipsosa01,Sawyer Gipson-Long,https://www.baseball-reference.com/players/g/gipsosa01.shtml
crowape01,crowape01,Pete Crow-Armstrong,https://www.baseball-reference.com/players/c/crowape01.shtml
hernani01,hernani01,Nick Hernandez,https://www.baseball-reference.com/players/h/hernani01.shtml
hurtky01,hurtky01,Kyle Hurt,https://www.baseball-reference.com/players/h/hurtky01.shtml
portelo01,portelo01,Logan Porter,https://www.baseball-reference.com/players/p/portelo01.shtml
rutleja01,rutleja01,Jackson Rutledge,https://www.baseball-reference.com/players/r/rutleja01.shtml
kjershe01,kjershe01,Heston Kjerstad,https://www.baseball-reference.com/players/k/kjershe01.shtml
graytr01,graytr01,Tristan Gray,https://www.baseball-reference.com/players/g/graytr01.shtml
boylejo01,boylejo01,Joe Boyle,https://www.baseball-reference.com/players/b/boylejo01.shtml
croplty01,croplty01,Tyler Cropley,https://www.baseball-reference.com/players/c/croplty01.shtml
nicolky01,nicolky01,Kyle Nicolas,https://www.baseball-reference.com/players/n/nicolky01.shtml
estesjo01,estesjo01,Joey Estes,https://www.baseball-reference.com/players/e/estesjo01.shtml
edenca01,edenca01,Cam Eden,https://www.baseball-reference.com/players/e/edenca01.shtml
fitzgty01,fitzgty01,Tyler Fitzgerald,https://www.baseball-reference.com/players/f/fitzgty01.shtml
hanifbr01,hanifbr01,Brenan Hanifee,https://www.baseball-reference.com/players/h/hanifbr01.shtml
caminju01,caminju01,Junior Caminero,https://www.baseball-reference.com/players/c/caminju01.shtml
lopezir01,lopezir01,Irving Lopez,https://www.baseball-reference.com/players/l/lopezir01.shtml
espadjo01,espadjo01,Jose Espada,https://www.baseball-reference.com/players/e/espadjo01.shtml
kerkeor01,kerkeor01,Orion Kerkering,https://www.baseball-reference.com/players/k/kerkeor01.shtml
venezan01,venezan01,Anthony Veneziano,https://www.baseball-reference.com/players/v/venezan01.shtml
bowlajo01,bowlajo01,Jonathan Bowlan,https://www.baseball-reference.com/players/b/bowlajo01.shtml
cacerke01,cacerke01,Kelvin Caceres,https://www.baseball-reference.com/players/c/cacerke01.shtml
gomezyo01,gomezyo01,Yoendrys G�mez,https://www.baseball-reference.com/players/g/gomezyo01.shtml
boushca01,boushca01,Caleb Boushley,https://www.baseball-reference.com/players/b/boushca01.shtml
seaglch01,seaglch01,Chandler Seagle,https://www.baseball-reference.com/players/s/seaglch01.shtml
grifope99,grifope99,Pedro Grifol,https://www.baseball-reference.com/players/g/grifope99.shtml
quatrma99,quatrma99,Matt Quatraro,https://www.baseball-reference.com/players/q/quatrma99.shtml
tayloca99,tayloca02,Candy Jim Taylor,https://www.baseball-reference.com/players/t/tayloca02.shtml
omsal01,omsal01,Alejandro Oms,https://www.baseball-reference.com/players/o/omsal01.shtml
jenkifa01,jenkifa01,Fats Jenkins,https://www.baseball-reference.com/players/j/jenkifa01.shtml
polessp01,polessp01,Spottswood Poles,https://www.baseball-reference.com/players/p/polessp01.shtml
bellwi01,bellwi01,William Bell,https://www.baseball-reference.com/players/b/bellwi01.shtml
allenne02,allenne02,Newt Allen,https://www.baseball-reference.com/players/a/allenne02.shtml
tayloci99,tayloci01,C. I. Taylor,https://www.baseball-reference.com/players/t/tayloci01.shtml
mooredo02,mooredo02,Dobie Moore,https://www.baseball-reference.com/players/m/mooredo02.shtml
marceol01,marceol01,Oliver Marcell,https://www.baseball-reference.com/players/m/marceol01.shtml
lundydi01,lundydi01,Dick Lundy,https://www.baseball-reference.com/players/l/lundydi01.shtml
scalege01,scalege01,George Scales,https://www.baseball-reference.com/players/s/scalege01.shtml
beckwjo02,beckwjo02,John Beckwith,https://www.baseball-reference.com/players/b/beckwjo02.shtml
dixonra01,dixonra01,Rap Dixon,https://www.baseball-reference.com/players/d/dixonra01.shtml
parnero01,parnero01,Roy Parnell,https://www.baseball-reference.com/players/p/parnero01.shtml
byrdbi01,byrdbi01,Bill Byrd,https://www.baseball-reference.com/players/b/byrdbi01.shtml
reddidi01,reddidi01,Dick Redding,https://www.baseball-reference.com/players/r/reddidi01.shtml
hughesa01,hughesa01,Sammy Hughes,https://www.baseball-reference.com/players/h/hughesa01.shtml
brewech02,brewech02,Chet Brewer,https://www.baseball-reference.com/players/b/brewech02.shtml
millema99,millema99,Marvin Miller,https://www.baseball-reference.com/players/m/millema99.shtml
correka99,correka99,Kai Correa,https://www.baseball-reference.com/players/c/correka99.shtml
demosbi01,demosbi01,Bingo DeMoss,https://www.baseball-reference.com/players/d/demosbi01.shtml
smithch11,smithch11,Chino Smith,https://www.baseball-reference.com/players/s/smithch11.shtml
thomacl03,thomacl03,Clinton Thomas,https://www.baseball-reference.com/players/t/thomacl03.shtml
malarda01,malarda01,Dave Malarcher,https://www.baseball-reference.com/players/m/malarda01.shtml
gardnje02,gardnje02,Jelly Gardner,https://www.baseball-reference.com/players/g/gardnje02.shtml
kellyho99,kellyjo01,Honest John Kelly,https://www.baseball-reference.com/players/k/kellyjo01.shtml
pagete01,pagete01,Ted Page,https://www.baseball-reference.com/players/p/pagete01.shtml
mcdonwe01,mcdonwe01,Webster McDonald,https://www.baseball-reference.com/players/m/mcdonwe01.shtml
ripkeca99,ripkeca99,Cal Ripken Sr,https://www.baseball-reference.com/players/r/ripkeca99.shtml
campegu01,campegu01,Gustavo Campero,https://www.baseball-reference.com/players/c/campegu01.shtml
cannojo02,cannojo02,Jonathan Cannon,https://www.baseball-reference.com/players/c/cannojo02.shtml
cantijo01,cantijo01,Joey Cantillo,https://www.baseball-reference.com/players/c/cantijo01.shtml
caspabe01,caspabe01,Ben Casparius,https://www.baseball-reference.com/players/c/caspabe01.shtml
chapaan01,chapaan01,Andres Chaparro,https://www.baseball-reference.com/players/c/chapaan01.shtml
chivian01,chivian01,Angel Chivilli,https://www.baseball-reference.com/players/c/chivian01.shtml
chourja01,chourja01,Jackson Chourio,https://www.baseball-reference.com/players/c/chourja01.shtml
churcma01,churcma01,Marc Church,https://www.baseball-reference.com/players/c/churcma01.shtml
clasejo01,clasejo01,Jonatan Clase,https://www.baseball-reference.com/players/c/clasejo01.shtml
clasejo01,clasejo01,Jonatan Clase,https://www.baseball-reference.com/players/c/clasejo01.shtml
colliis01,colliis01,Isaac Collins,https://www.baseball-reference.com/players/c/colliis01.shtml
coningr01,coningr01,Griffin Conine,https://www.baseball-reference.com/players/c/coningr01.shtml
contrlu01,contrlu01,Luis Contreras,https://www.baseball-reference.com/players/c/contrlu01.shtml
cookbi01,cookbi01,Billy Cook,https://www.baseball-reference.com/players/c/cookbi01.shtml
crewsdy01,crewsdy01,Dylan Crews,https://www.baseball-reference.com/players/c/crewsdy01.shtml
criswje01,criswje01,Jeff Criswell,https://www.baseball-reference.com/players/c/criswje01.shtml
danaca01,danaca01,Caden Dana,https://www.baseball-reference.com/players/d/danaca01.shtml
delcaad01,delcaad01,Adrian Del Castillo,https://www.baseball-reference.com/players/d/delcaad01.shtml
deloaza01,deloaza01,Zach DeLoach,https://www.baseball-reference.com/players/d/deloaza01.shtml
deloslu03,deloslu03,Luis De Los Santos,https://www.baseball-reference.com/players/d/deloslu03.shtml
dezenza01,dezenza01,Zach Dezenzo,https://www.baseball-reference.com/players/d/dezenza01.shtml
diazyi01,diazyi01,Yilber Diaz,https://www.baseball-reference.com/players/d/diazyi01.shtml
dingldi01,dingldi01,Dillon Dingler,https://www.baseball-reference.com/players/d/dingldi01.shtml
drisclo01,drisclo01,Logan Driscoll,https://www.baseball-reference.com/players/d/drisclo01.shtml
dunnbl01,dunnbl01,Blake Dunn,https://www.baseball-reference.com/players/d/dunnbl01.shtml
dunnol01,dunnol01,Oliver Dunn,https://www.baseball-reference.com/players/d/dunnol01.shtml
dunshpa01,dunshpa01,Parker Dunshee,https://www.baseball-reference.com/players/d/dunshpa01.shtml
ederja01,ederja01,Jake Eder,https://www.baseball-reference.com/players/e/ederja01.shtml
eiserbr01,eiserbr01,Brandon Eisert,https://www.baseball-reference.com/players/e/eiserbr01.shtml
ellarfr01,ellarfr01,Fraser Ellard,https://www.baseball-reference.com/players/e/ellarfr01.shtml
ellisdu01,ellisdu01,Duke Ellis,https://www.baseball-reference.com/players/e/ellisdu01.shtml
ellisdu01,ellisdu01,Duke Ellis,https://www.baseball-reference.com/players/e/ellisdu01.shtml
fabiasa01,fabiasa01,Sandro Fabian,https://www.baseball-reference.com/players/f/fabiasa01.shtml
feduchu01,feduchu01,Hunter Feduccia,https://www.baseball-reference.com/players/f/feduchu01.shtml
feiglbr01,feiglbr01,Brady Feigl,https://www.baseball-reference.com/players/f/feiglbr01.shtml
ferguty01,ferguty01,Tyler Ferguson,https://www.baseball-reference.com/players/f/ferguty01.shtml
fernary01,fernary01,Ryan Fernandez,https://www.baseball-reference.com/players/f/fernary01.shtml
festada01,festada01,David Festa,https://www.baseball-reference.com/players/f/festada01.shtml
fittsri01,fittsri01,Richard Fitts,https://www.baseball-reference.com/players/f/fittsri01.shtml
foscuju01,foscuju01,Justin Foscue,https://www.baseball-reference.com/players/f/foscuju01.shtml
garabge01,garabge01,Gerson Garabito,https://www.baseball-reference.com/players/g/garabge01.shtml
gaspemi01,gaspemi01,Mickey Gasper,https://www.baseball-reference.com/players/g/gaspemi01.shtml
gassero01,gassero01,Robert Gasser,https://www.baseball-reference.com/players/g/gassero01.shtml
gentrty01,gentrty01,Tyler Gentry,https://www.baseball-reference.com/players/g/gentrty01.shtml
gillico01,gillico01,Connor Gillispie,https://www.baseball-reference.com/players/g/gillico01.shtml
ginnjt01,ginnjt01,J.T. Ginn,https://www.baseball-reference.com/players/g/ginnjt01.shtml
gordota01,gordota01,Tanner Gordon,https://www.baseball-reference.com/players/g/gordota01.shtml
gracego01,gracego01,Gordon Graceffo,https://www.baseball-reference.com/players/g/gracego01.shtml
guerrlu01,guerrlu01,Luis Guerrero,https://www.baseball-reference.com/players/g/guerrlu01.shtml
halvose01,halvose01,Seth Halvorsen,https://www.baseball-reference.com/players/h/halvose01.shtml
harribr02,harribr02,Brett Harris,https://www.baseball-reference.com/players/h/harribr02.shtml
harridu01,harridu01,Dustin Harris,https://www.baseball-reference.com/players/h/harridu01.shtml
helmami01,helmami01,Michael Helman,https://www.baseball-reference.com/players/h/helmami01.shtml
henlebl01,henlebl01,Blair Henley,https://www.baseball-reference.com/players/h/henlebl01.shtml
henried01,henried01,Edgardo Henriquez,https://www.baseball-reference.com/players/h/henried01.shtml
hernada04,hernada04,Darell Hernaiz,https://www.baseball-reference.com/players/h/hernada04.shtml
herzdj01,herzdj01,DJ Herz,https://www.baseball-reference.com/players/h/herzdj01.shtml
hillja01,hillja01,Jaden Hill,https://www.baseball-reference.com/players/h/hillja01.shtml
hindsre01,hindsre01,Rece Hinds,https://www.baseball-reference.com/players/h/hindsre01.shtml
hodgepo01,hodgepo01,Porter Hodge,https://www.baseball-reference.com/players/h/hodgepo01.shtml
hollija01,hollija01,Jackson Holliday,https://www.baseball-reference.com/players/h/hollija01.shtml
holmagr01,holmagr01,Grant Holman,https://www.baseball-reference.com/players/h/holmagr01.shtml
holmegr01,holmegr01,Grant Holmes,https://www.baseball-reference.com/players/h/holmegr01.shtml
hornba01,hornba01,Bailey Horn,https://www.baseball-reference.com/players/h/hornba01.shtml
hurtebr01,hurtebr01,Brant Hurter,https://www.baseball-reference.com/players/h/hurtebr01.shtml
hurtuja01,hurtuja01,Jacob Hurtubise,https://www.baseball-reference.com/players/h/hurtuja01.shtml
imanash01,imanash01,Shota Imanaga,https://www.baseball-reference.com/players/i/imanash01.shtml
iriarja01,iriarja01,Jairo Iriarte,https://www.baseball-reference.com/players/i/iriarja01.shtml
jayty01,jayty01,Tyler Jay,https://www.baseball-reference.com/players/j/jayty01.shtml
jayty01,jayty01,Tyler Jay,https://www.baseball-reference.com/players/j/jayty01.shtml
jimenle01,jimenle01,Leo Jimenez,https://www.baseball-reference.com/players/j/jimenle01.shtml
jobeja01,jobeja01,Jackson Jobe,https://www.baseball-reference.com/players/j/jobeja01.shtml
johnsse01,johnsse01,Seth Johnson,https://www.baseball-reference.com/players/j/johnsse01.shtml
jonesgr02,jonesgr02,Greg Jones,https://www.baseball-reference.com/players/j/jonesgr02.shtml
jonesja09,jonesja09,Jared Jones,https://www.baseball-reference.com/players/j/jonesja09.shtml
jordale01,jordale01,Levi Jordan,https://www.baseball-reference.com/players/j/jordale01.shtml
jungja01,jungja01,Jace Jung,https://www.baseball-reference.com/players/j/jungja01.shtml
kavadni01,kavadni01,Niko Kavadas,https://www.baseball-reference.com/players/k/kavadni01.shtml
keirsda01,keirsda01,DaShawn Keirsey Jr.,https://www.baseball-reference.com/players/k/keirsda01.shtml
keithco01,keithco01,Colt Keith,https://www.baseball-reference.com/players/k/keithco01.shtml
kingbr02,kingbr02,Bryan King,https://www.baseball-reference.com/players/k/kingbr02.shtml
kitchau01,kitchau01,Austin Kitchen,https://www.baseball-reference.com/players/k/kitchau01.shtml
kleinwi01,kleinwi01,Will Klein,https://www.baseball-reference.com/players/k/kleinwi01.shtml
kleinwi01,kleinwi01,Will Klein,https://www.baseball-reference.com/players/k/kleinwi01.shtml
kloffad01,kloffad01,Adam Kloffenstein,https://www.baseball-reference.com/players/k/kloffad01.shtml
knackla01,knackla01,Landon Knack,https://www.baseball-reference.com/players/k/knackla01.shtml
kochaja01,kochaja01,Jack Kochanowicz,https://www.baseball-reference.com/players/k/kochaja01.shtml
kochgr01,kochgr01,Grant Koch,https://www.baseball-reference.com/players/k/kochgr01.shtml
kolekst01,kolekst01,Stephen Kolek,https://www.baseball-reference.com/players/k/kolekst01.shtml
kraveev01,kraveev01,Evan Kravetz,https://www.baseball-reference.com/players/k/kraveev01.shtml
kristza01,kristza01,Zac Kristofak,https://www.baseball-reference.com/players/k/kristza01.shtml
langfwy01,langfwy01,Wyatt Langford,https://www.baseball-reference.com/players/l/langfwy01.shtml
lazarma01,lazarma01,Max Lazar,https://www.baseball-reference.com/players/l/lazarma01.shtml
leasujo01,leasujo01,Jordan Leasure,https://www.baseball-reference.com/players/l/leasujo01.shtml
leebr02,leebr02,Brooks Lee,https://www.baseball-reference.com/players/l/leebr02.shtml
leeju01,leeju01,Jung Lee,https://www.baseball-reference.com/players/l/leeju01.shtml
leiteja01,leiteja01,Jack Leiter,https://www.baseball-reference.com/players/l/leiteja01.shtml
leonpe01,leonpe01,Pedro Leon,https://www.baseball-reference.com/players/l/leonpe01.shtml
lipsctr01,lipsctr01,Trey Lipscomb,https://www.baseball-reference.com/players/l/lipsctr01.shtml
locklty01,locklty01,Tyler Locklear,https://www.baseball-reference.com/players/l/locklty01.shtml
lockrbr01,lockrbr01,Brandon Lockridge,https://www.baseball-reference.com/players/l/lockrbr01.shtml
loperjo01,loperjo01,Joey Loperfido,https://www.baseball-reference.com/players/l/loperjo01.shtml
loperjo01,loperjo01,Joey Loperfido,https://www.baseball-reference.com/players/l/loperjo01.shtml
loutory01,loutory01,Ryan Loutos,https://www.baseball-reference.com/players/l/loutory01.shtml
lowderh01,lowderh01,Rhett Lowder,https://www.baseball-reference.com/players/l/lowderh01.shtml
maciejo01,maciejo01,Josh Maciejewski,https://www.baseball-reference.com/players/m/maciejo01.shtml
maddety01,maddety01,Ty Madden,https://www.baseball-reference.com/players/m/maddety01.shtml
maldoan01,maldoan01,Anthony Maldonado,https://www.baseball-reference.com/players/m/maldoan01.shtml
malloju02,malloju02,Justyn-Henry Malloy,https://www.baseball-reference.com/players/m/malloju02.shtml
